94,1,0,0,0,0,0,0,0,0,19823,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,1,0,0,0,0,0,0,0,35378,0,0,0,0
97,1,1,0,0,0,0,0,0,0,24315,0,0,0,0
98,1,1,0,0,0,0,0,0,0,17135,0,0,0,0
99,1,1,0,0,0,0,0,0,1,18196,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1,1,0,0,0,0,0,0,0,15557,0,0,0,0
102,1,1,0,0,0,0,0,0,0,17873,0,0,0,0
103,1,1,0,0,0,0,0,0,0,13631,0,0,0,0
104,2,0,5,0,0,0,0,1,0,18419,0,0,0,1455
105,1,0,0,0,0,0,0,0,0,21767,0,0,0,0
106,1,0,21,0,0,1,0,0,0,21656,0,7193,0,0
107,1,1,0,0,0,0,0,0,0,14506,0,0,0,0
108,1,1,0,0,0,0,0,0,0,13876,0,0,0,0
109,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110,0,1,0,0,0,0,0,0,1,0,0,0,0,0
111,1,0,0,0,0,0,0,0,0,13260,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,1,0,0,0,0,0,0,1,0,0,0,0,0
114,2,1,0,0,0,0,0,0,0,15544,0,0,0,0
115,0,1,0,0,0,0,0,0,1,0,0,0,0,0
116,1,0,0,0,0,0,0,0,0,15338,0,0,0,0
117,0,1,0,0,0,0,0,0,1,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120,1,0,0,0,0,0,0,0,0,23828,0,0,0,0
121,1,1,21,0,0,1,0,0,0,15983,0,8774,0,0
122,1,1,0,0,0,0,0,0,0,14599,0,0,0,0
123,1,0,0,0,0,0,0,0,0,16434,0,0,0,0
124,0,0,0,0,0,0,0,0,1,0,0,0,0,0
125,1,1,0,0,0,0,0,0,0,13141,0,0,0,0
126,1,1,0,0,0,0,0,0,0,14530,0,0,0,0
127,2,1,0,0,0,0,0,0,0,32506,0,0,0,0
128,1,0,0,0,0,0,0,0,0,15812,0,0,0,0
129,0,1,0,0,0,0,0,0,1,0,0,0,0,0
130,1,1,0,0,0,0,0,0,0,12437,0,0,0,0
131,1,1,0,0,0,0,0,0,0,15975,0,0,0,0
132,2,0,13,0,0,1,0,1,0,16783,0,7511,0,1614
133,1,1,0,0,0,0,0,0,0,13991,0,0,0,0
134,1,1,0,0,0,0,0,0,0,13921,0,0,0,0
135,0,1,0,0,0,0,0,0,0,0,0,0,0,0
136,0,1,0,0,0,0,0,0,0,0,0,0,0,0
137,1,1,21,0,0,1,0,0,0,15069,0,6387,0,0
138,0,1,0,0,0,0,0,0,1,0,0,0,0,0
139,0,1,0,0,0,0,0,0,1,0,0,0,0,0
140,3,0,0,0,0,0,0,0,1,45694,0,0,0,0
141,1,1,0,0,0,0,0,0,0,15511,0,0,0,0
142,1,0,5,0,0,0,0,1,0,18485,0,0,0,2288
143,0,1,0,0,0,0,0,0,1,0,0,0,0,0
144,0,1,0,0,0,0,0,0,1,0,0,0,0,0
145,3,1,0,0,0,0,0,0,0,42468,0,0,0,0
146,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147,0,1,0,0,0,0,0,0,1,0,0,0,0,0
148,0,1,21,0,0,1,0,0,1,0,0,9746,0,0
149,1,1,0,0,0,0,0,0,0,10743,0,0,0,0
150,0,1,21,0,0,1,0,0,0,0,0,9825,0,0
151,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,0,0,21,0,0,1,0,0,1,0,0,6146,0,0
153,1,1,0,0,0,0,0,0,0,20422,0,0,0,0
154,0,1,0,0,0,0,0,0,1,0,0,0,0,0
155,0,1,0,0,0,0,0,0,1,0,0,0,0,0
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2,1,10,0,0,0,3,0,0,25170,0,0,2506,0
158,0,1,0,0,0,0,0,0,0,0,0,0,0,0
159,1,1,0,0,0,0,0,0,0,21364,0,0,0,0
160,1,1,0,0,0,0,0,0,0,8323,0,0,0,0
161,1,0,0,0,0,0,0,0,0,14970,0,0,0,0
162,2,0,0,0,0,0,0,0,0,32933,0,0,0,0
163,0,1,0,0,0,0,0,0,1,0,0,0,0,0
164,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165,1,1,0,0,0,0,0,0,0,16424,0,0,0,0
166,0,1,0,0,0,0,0,0,1,0,0,0,0,0
167,1,0,0,0,0,0,0,0,0,23355,0,0,0,0
168,1,1,21,0,0,1,0,0,0,16351,0,10001,0,0
169,1,1,0,0,0,0,0,0,0,13593,0,0,0,0
170,1,1,15,0,0,1,1,0,0,14269,0,6441,3026,0
171,1,1,0,0,0,0,0,0,0,15335,0,0,0,0
172,1,1,0,0,0,0,0,0,0,10675,0,0,0,0
173,1,1,0,0,0,0,0,0,0,17448,0,0,0,0
174,0,0,0,0,0,0,0,0,1,0,0,0,0,0
175,0,1,0,0,0,0,0,0,1,0,0,0,0,0
176,1,1,0,0,0,0,0,0,1,16622,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,1,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,1,0,0,0,0,0,0,0,0,0,0,0,0
181,1,1,21,0,0,1,0,0,0,17386,0,7174,0,0
182,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183,1,1,0,0,0,0,0,0,0,20160,0,0,0,0
184,0,1,0,0,0,0,0,0,1,0,0,0,0,0
185,2,0,0,0,0,0,0,0,1,30929,0,0,0,0
186,1,1,21,0,0,1,0,0,0,13464,0,7905,0,0
187,1,1,0,0,0,0,0,0,0,0,0,0,0,0
188,0,1,0,0,0,0,0,0,1,0,0,0,0,0
189,2,1,0,0,0,0,0,0,1,29782,0,0,0,0
190,1,0,0,0,0,0,0,0,0,13643,0,0,0,0
191,1,1,0,0,0,0,0,0,0,20837,0,0,0,0
192,1,1,5,0,0,0,0,1,0,17554,0,0,0,1702
193,1,1,0,0,0,0,0,0,1,16337,0,0,0,0
194,1,1,0,0,0,0,0,0,0,13983,0,0,0,0
195,0,1,0,0,0,0,0,0,1,0,0,0,0,0
196,1,1,0,0,0,0,0,0,0,18247,0,0,0,0
197,2,1,21,0,0,1,0,0,0,29502,0,7183,0,0
198,1,0,21,0,0,2,0,0,0,0,0,8455,0,0
199,1,0,0,0,0,0,0,0,0,15578,0,0,0,0
200,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202,4,1,21,0,0,2,0,0,0,48414,0,7226,0,0
203,0,1,13,0,0,1,0,1,0,0,0,6562,0,1139
204,0,1,0,0,0,0,0,0,1,0,0,0,0,0
205,2,1,5,0,0,0,0,1,0,23017,0,0,0,1153
206,2,0,0,0,0,0,0,0,0,29980,0,0,0,0
207,5,1,0,0,0,0,0,0,0,29551,0,0,0,0
208,1,1,21,0,0,1,0,0,0,15655,0,5946,0,0
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1,0,0,0,0,0,0,0,0,15216,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1,1,21,0,0,1,0,0,0,14436,0,7364,0,0
213,0,1,0,0,0,0,0,0,1,0,0,0,0,0
214,1,0,0,0,0,0,0,0,0,15295,0,0,0,0
215,1,0,0,0,0,0,0,0,1,15215,0,0,0,0
216,1,1,0,0,0,0,0,0,0,22830,0,0,0,0
217,0,1,21,0,0,1,0,0,1,0,0,8716,0,0
218,1,0,0,0,0,0,0,0,0,20255,0,0,0,0
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,1,0,0,0,0,0,0,0,0,18619,0,0,0,0
221,2,1,0,0,0,0,0,0,1,39322,0,0,0,0
222,1,1,0,0,0,0,0,0,0,16959,0,0,0,0
223,1,1,0,0,0,0,0,0,0,11663,0,0,0,0
224,1,1,0,0,0,0,0,0,0,16822,0,0,0,0
225,1,0,0,0,0,0,0,0,0,16667,0,0,0,0
226,0,1,0,0,0,0,0,0,1,0,0,0,0,0
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,1,1,0,0,0,0,0,0,0,14267,0,0,0,0
229,1,1,7,0,0,0,1,1,0,19549,0,0,3441,1802
230,0,1,0,0,0,0,0,0,1,0,0,0,0,0
231,1,1,0,0,0,0,0,0,0,13620,0,0,0,0
232,0,1,0,0,0,0,0,0,1,0,0,0,0,0
233,1,1,0,0,0,0,0,0,0,16791,0,0,0,0
234,1,1,0,0,0,0,0,0,0,18302,0,0,0,0
235,0,0,0,0,0,0,0,0,1,0,0,0,0,0
236,2,0,10,0,0,0,1,0,0,34559,0,0,3282,0
237,1,1,21,0,0,1,0,0,0,17029,0,10836,0,0
238,1,1,0,0,0,0,0,0,0,18098,0,0,0,0
239,0,1,0,0,0,0,0,0,1,0,0,0,0,0
240,1,0,0,0,0,0,0,0,0,14345,0,0,0,0
241,1,1,0,0,0,0,0,0,0,16019,0,0,0,0
242,1,1,0,0,0,0,0,0,0,16611,0,0,0,0
243,1,1,0,0,0,0,0,0,0,12913,0,0,0,0
244,1,1,0,0,0,0,0,0,0,17074,0,0,0,0
245,0,1,0,0,0,0,0,0,1,0,0,0,0,0
246,1,0,0,0,0,0,0,0,0,14335,0,0,0,0
247,2,1,21,0,0,1,0,0,0,14345,0,5772,0,0
248,0,0,0,0,0,0,0,0,1,0,0,0,0,0
249,1,0,0,0,0,0,0,0,0,15479,0,0,0,0
250,0,0,0,0,0,0,0,0,1,0,0,0,0,0
251,0,1,21,0,0,1,0,0,0,0,0,10552,0,0
252,1,0,0,0,0,0,0,0,0,15264,0,0,0,0
253,0,1,0,0,0,0,0,0,0,0,0,0,0,0
254,0,1,0,0,0,0,0,0,1,0,0,0,0,0
255,1,1,0,0,0,0,0,0,0,19844,0,0,0,0
256,0,1,0,0,0,0,0,0,1,0,0,0,0,0
257,1,0,0,0,0,0,0,0,0,16438,0,0,0,0
258,1,1,21,0,0,1,0,0,1,13623,0,5899,0,0
259,1,1,21,0,0,1,0,0,0,16740,0,6333,0,0
260,2,1,10,0,0,0,1,0,0,40506,0,0,2888,0
261,0,0,0,0,0,0,0,0,1,0,0,0,0,0
262,0,1,0,0,0,0,0,0,1,0,0,0,0,0
263,1,1,0,0,0,0,0,0,0,17506,0,0,0,0
264,1,1,0,0,0,0,0,0,0,18392,0,0,0,0
265,1,1,0,0,0,0,0,0,1,15458,0,0,0,0
266,2,1,0,0,0,0,0,0,0,33033,0,0,0,0
267,1,1,0,0,0,0,0,0,0,0,0,0,0,0
268,1,1,0,0,0,0,0,0,0,21757,0,0,0,0
269,0,1,0,0,0,0,0,0,1,0,0,0,0,0
270,0,1,21,0,0,2,0,0,1,0,0,7235,0,0
271,0,1,0,0,0,0,0,0,0,0,0,0,0,0
272,0,1,0,0,0,0,0,0,1,0,0,0,0,0
273,0,1,0,0,0,0,0,0,0,0,0,0,0,0
274,0,1,0,0,0,0,0,0,1,0,0,0,0,0
275,2,1,0,0,0,0,0,0,0,13597,0,0,0,0
276,1,0,0,0,0,0,0,0,0,17663,0,0,0,0
277,0,1,0,0,0,0,0,0,1,0,0,0,0,0
278,0,1,0,0,0,0,0,0,1,0,0,0,0,0
279,0,1,0,0,0,0,0,0,0,0,0,0,0,0
280,1,1,0,0,0,0,0,0,0,15640,0,0,0,0
281,0,1,0,0,0,0,0,0,1,0,0,0,0,0
282,3,1,0,0,0,0,0,0,1,25972,0,0,0,0
283,0,1,0,0,0,0,0,0,1,0,0,0,0,0
284,0,0,21,0,0,1,0,0,1,0,0,7194,0,0
285,1,1,0,0,0,0,0,0,0,18477,0,0,0,0
286,1,1,0,0,0,0,0,0,0,15438,0,0,0,0
287,0,1,0,0,0,0,0,0,1,0,0,0,0,0
288,1,1,0,0,0,0,0,0,0,12355,0,0,0,0
289,1,1,0,0,0,0,0,0,0,0,0,0,0,0
290,0,1,0,0,0,0,0,0,1,0,0,0,0,0
291,0,1,21,0,0,1,0,0,1,0,0,7061,0,0
292,0,1,0,0,0,0,0,0,0,0,0,0,0,0
293,1,1,0,0,0,0,0,0,0,16471,0,0,0,0
294,1,1,0,0,0,0,0,0,0,17518,0,0,0,0
295,1,0,0,0,0,0,0,0,0,19033,0,0,0,0
296,2,1,0,0,0,0,0,0,0,28859,0,0,0,0
297,0,1,0,0,0,0,0,0,0,0,0,0,0,0
298,0,1,0,0,0,0,0,0,1,0,0,0,0,0
299,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300,0,1,0,0,0,0,0,0,0,0,0,0,0,0
301,1,0,0,0,0,0,0,0,0,16985,0,0,0,0
302,0,1,21,0,0,1,0,0,0,0,0,7503,0,0
303,0,1,0,0,0,0,0,0,1,0,0,0,0,0
304,1,1,0,0,0,0,0,0,0,19319,0,0,0,0
305,1,1,0,0,0,0,0,0,0,14887,0,0,0,0
306,0,1,0,0,0,0,0,0,1,0,0,0,0,0
307,2,1,0,0,0,0,0,0,0,27270,0,0,0,0
308,0,1,0,0,0,0,0,0,1,0,0,0,0,0
309,0,1,0,0,0,0,0,0,1,0,0,0,0,0
310,1,0,0,0,0,0,0,0,0,17110,0,0,0,0
311,0,1,0,0,0,0,0,0,0,0,0,0,0,0
312,1,0,0,0,0,0,0,0,0,15413,0,0,0,0
313,0,1,0,0,0,0,0,0,1,0,0,0,0,0
314,0,1,0,0,0,0,0,0,1,0,0,0,0,0
315,1,1,21,0,0,1,0,0,1,13361,0,6494,0,0
316,0,1,0,0,0,0,0,0,1,0,0,0,0,0
317,1,0,0,0,0,0,0,0,0,16909,0,0,0,0
318,0,1,0,0,0,0,0,0,1,0,0,0,0,0
319,2,1,0,0,0,0,0,0,1,24646,0,0,0,0
320,0,1,0,0,0,0,0,0,1,0,0,0,0,0
321,3,1,0,0,0,0,0,0,0,39589,0,0,0,0
322,2,1,17,0,0,2,1,0,0,15080,0,6709,5197,0
323,2,1,15,0,0,1,1,0,0,11830,0,5674,2650,0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,0,1,0,0,0,0,0,0,0,0,0,0,0,0
326,0,1,0,0,0,0,0,0,1,0,0,0,0,0
327,1,0,0,0,0,0,0,0,0,18730,0,0,0,0
328,1,1,21,0,0,1,0,0,0,23544,0,7804,0,0
329,1,1,0,0,0,0,0,0,0,16336,0,0,0,0
330,0,1,0,0,0,0,0,0,1,0,0,0,0,0
331,3,1,10,0,0,1,5,1,0,29651,0,5594,2501,1121
332,3,0,16,0,0,3,2,0,0,31778,0,8526,3501,0
333,2,1,0,0,0,0,0,0,0,22396,0,0,0,0
334,1,1,0,0,0,0,0,0,0,13817,0,0,0,0
335,0,1,21,0,0,1,0,0,1,0,0,7891,0,0
336,2,1,0,0,0,0,0,0,0,38645,0,0,0,0
337,1,1,0,0,0,0,0,0,1,12270,0,0,0,0
338,0,1,0,0,0,0,0,0,0,0,0,0,0,0
339,0,1,0,0,0,0,0,0,1,0,0,0,0,0
340,0,1,21,0,0,1,0,0,0,0,0,8722,0,0
341,0,0,0,0,0,0,0,0,1,0,0,0,0,0
342,4,1,0,0,0,0,0,0,0,41130,0,0,0,0
343,2,1,10,0,0,0,1,0,0,23787,0,0,2546,0
344,1,1,0,0,0,0,0,0,0,16219,0,0,0,0
345,1,0,21,0,0,1,0,0,0,14836,0,7403,0,0
346,0,1,0,0,0,0,0,0,1,0,0,0,0,0
347,1,1,0,0,0,0,0,0,0,19914,0,0,0,0
348,1,0,0,0,0,0,0,0,0,24759,0,0,0,0
349,1,1,10,0,0,0,1,0,0,15043,0,0,3300,0
350,2,1,0,0,0,0,0,0,0,26648,0,0,0,0
351,0,1,0,0,0,0,0,0,0,0,0,0,0,0
352,1,1,0,0,0,0,0,0,0,15014,0,0,0,0
353,1,0,15,0,0,1,1,0,1,25523,0,9207,3995,0
354,1,1,0,0,0,0,0,0,0,13221,0,0,0,0
355,0,1,21,0,0,1,0,0,1,0,0,7414,0,0
356,0,1,0,0,0,0,0,0,1,0,0,0,0,0
357,1,1,0,0,0,0,0,0,0,13738,0,0,0,0
358,1,1,0,0,0,0,0,0,0,13270,0,0,0,0
359,1,1,21,0,0,1,0,0,0,13775,0,5720,0,0
360,0,1,0,0,0,0,0,0,1,0,0,0,0,0
361,0,1,0,0,0,0,0,0,0,0,0,0,0,0
362,0,1,0,0,0,0,0,0,1,0,0,0,0,0
363,1,0,0,0,0,0,0,0,0,16120,0,0,0,0
364,1,0,10,0,0,0,1,0,0,13812,0,0,2915,0
365,0,1,0,0,0,0,0,0,0,0,0,0,0,0
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,1,1,0,0,0,0,0,0,0,0,0,0,0,0
368,1,1,0,0,0,0,0,0,0,16962,0,0,0,0
369,0,1,0,0,0,0,0,0,1,0,0,0,0,0
370,1,1,0,0,0,0,0,0,0,17718,0,0,0,0
371,1,1,0,0,0,0,0,0,0,14058,0,0,0,0
372,1,0,0,0,0,0,0,0,0,22804,0,0,0,0
373,0,0,0,0,0,0,0,0,1,0,0,0,0,0
374,0,1,0,0,0,0,0,0,0,0,0,0,0,0
375,1,1,0,0,0,0,0,0,0,15082,0,0,0,0
376,1,1,0,0,0,0,0,0,0,12256,0,0,0,0
377,1,1,0,0,0,0,0,0,0,12285,0,0,0,0
378,1,1,0,0,0,0,0,0,0,19927,0,0,0,0
379,3,1,0,0,0,0,0,0,1,51993,0,0,0,0
380,0,1,0,0,0,0,0,0,1,0,0,0,0,0
381,0,1,0,0,0,0,0,0,1,0,0,0,0,0
382,0,1,0,0,0,0,0,0,1,0,0,0,0,0
383,1,0,0,0,0,0,0,0,0,16865,0,0,0,0
384,8,1,12,0,0,5,2,5,1,58593,0,4640,2535,1007
385,1,1,21,0,0,1,0,0,0,0,0,8983,0,0
386,0,1,0,0,0,0,0,0,0,0,0,0,0,0
387,4,1,21,0,0,1,0,0,0,28797,0,6161,0,0
388,0,1,21,0,0,1,0,0,0,0,0,11206,0,0
389,1,1,0,0,0,0,0,0,0,18260,0,0,0,0
390,0,1,0,0,0,0,0,0,0,0,0,0,0,0
391,0,1,0,0,0,0,0,0,1,0,0,0,0,0
392,0,1,0,0,0,0,0,0,0,0,0,0,0,0
393,0,0,0,0,0,0,0,0,1,0,0,0,0,0
394,0,1,0,0,0,0,0,0,1,0,0,0,0,0
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,0,1,0,0,0,0,0,0,1,0,0,0,0,0
397,0,0,0,0,0,0,0,0,1,0,0,0,0,0
398,2,1,0,0,0,0,0,0,0,26475,0,0,0,0
399,0,0,0,0,0,0,0,0,1,0,0,0,0,0
400,0,1,0,0,0,0,0,0,1,0,0,0,0,0
401,1,0,0,0,0,0,0,0,0,17652,0,0,0,0
402,0,1,0,0,0,0,0,0,0,0,0,0,0,0
403,0,1,0,0,0,0,0,0,1,0,0,0,0,0
404,1,1,21,0,0,1,0,0,0,12942,0,6814,0,0
405,1,1,0,0,0,0,0,0,0,14801,0,0,0,0
406,0,1,0,0,0,0,0,0,1,0,0,0,0,0
407,1,1,0,0,0,0,0,0,0,14565,0,0,0,0
408,1,1,0,0,0,0,0,0,0,16402,0,0,0,0
409,1,1,21,0,0,1,0,0,0,23819,0,15157,0,0
410,2,1,15,0,0,2,0,1,1,26681,0,6030,0,1184
411,0,1,0,0,0,0,0,0,1,0,0,0,0,0
412,1,0,21,0,0,1,0,0,1,15984,0,9138,0,0
413,0,1,0,0,0,0,0,0,1,0,0,0,0,0
414,0,1,0,0,0,0,0,0,1,0,0,0,0,0
415,1,1,21,0,0,1,0,0,0,12032,0,5691,0,0
416,1,1,0,0,0,0,0,0,0,18632,0,0,0,0
417,1,1,0,0,0,0,0,0,0,15850,0,0,0,0
418,1,1,0,0,0,0,0,0,0,13702,0,0,0,0
419,2,1,13,0,0,1,0,1,0,25734,0,5668,0,1229
420,3,1,0,0,0,0,0,0,0,53379,0,0,0,0
421,4,1,0,0,0,0,0,0,0,70213,0,0,0,0
422,1,1,0,0,0,0,0,0,0,14378,0,0,0,0
423,1,1,0,0,0,0,0,0,0,14290,0,0,0,0
424,1,0,0,0,0,0,0,0,0,18511,0,0,0,0
425,0,1,21,0,0,1,0,0,1,0,0,8681,0,0
426,1,0,0,0,0,0,0,0,0,20039,0,0,0,0
427,0,1,0,0,0,0,0,0,0,0,0,0,0,0
428,1,1,0,0,0,0,0,0,0,13996,0,0,0,0
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,1,1,0,0,0,0,0,0,0,15059,0,0,0,0
431,1,0,0,0,0,0,0,0,0,15292,0,0,0,0
432,2,0,0,0,0,0,0,0,0,29896,0,0,0,0
433,1,0,0,0,0,0,0,0,0,12498,0,0,0,0
434,1,0,15,0,0,1,1,0,0,14611,0,6027,2658,0
435,0,1,0,0,0,0,0,0,1,0,0,0,0,0
436,0,1,0,0,0,0,0,0,1,0,0,0,0,0
437,1,1,0,0,0,0,0,0,0,13220,0,0,0,0
438,1,0,0,0,0,0,0,0,0,14090,0,0,0,0
439,0,0,0,0,0,0,0,0,1,0,0,0,0,0
440,1,0,0,0,0,0,0,0,0,23831,0,0,0,0
441,1,1,0,0,0,0,0,0,0,0,0,0,0,0
442,3,1,10,0,0,0,1,0,0,24857,0,0,2660,0
443,1,1,21,0,0,2,0,0,0,12404,0,5478,0,0
444,0,1,0,0,0,0,0,0,1,0,0,0,0,0
445,1,1,21,0,0,1,0,0,0,13885,0,6931,0,0
446,1,1,0,0,0,0,0,0,0,21171,0,0,0,0
447,1,-1,0,0,0,0,0,0,0,17037,0,0,0,0
448,0,1,0,0,0,0,0,0,1,0,0,0,0,0
449,1,1,0,0,0,0,0,0,0,19341,0,0,0,0
450,1,1,0,0,0,0,0,0,0,0,0,0,0,0
451,1,1,0,0,0,0,0,0,1,13258,0,0,0,0
452,1,0,0,0,0,0,0,0,0,15233,0,0,0,0
